,,EP_TTM,EP_LYR,BP_LF,BP_LYR,NCF_TTM,OCF_TTM,SP_TTM,SP_LYR,FCFP_LYR,EV/EBITDA,DYR,sales_gr_TTM,net_asset_gr_TTM,gross_margin_gr_TTM,net_profit_gr_TTM,total_asset_gr_TTM,net_cash_flow_gr_TTM,invest_cash_flow_gr_TTM,finance_cash_folw_gr_TTM,operate_cash_flow_gr_TTM,operete_profit_gr_TTM,CUR,QR,BOOK_LEVEL,DEBT_TO_ASSETS,CASH_FLOW_LIABILITY,DEBT_TO_EQUITY,REV_5D,REV_10D,REV_3M,REV_6M,REV_1Y,REV_3Y,REV_LAST1M_MAX,LN_HIGH-LOW,RVI,RSTR12,CYF,CRY,CR20,RSI,DEA,MACD,K,D,J,INDUSTRY_SW,CAP
2015-06-30,000402.SZ,0.08186059990219596,0.06931581972299647,0.574680158659966,0.5734085759242468,-0.13064534373366177,-0.06126088088227435,0.4948545662091585,0.5217622080578903,-0.15188727483196782,14.99239682876193,1.7692852087756543,3.0091,10.96,-18.4034,2.5549,8.0009,-1324.5425054999998,-40.2371,-113.5768,45.7698,1.8573,2.4335,0.4744,1.1086,67.4198,-9.2645,2.4043,1.01362984,0.94388778,1.19205868,1.23499733,2.65194639,2.22246899,0.05351618370499996,0.2483789156692845,0.50753769,51.06710648914822,84.41884738414177,8.003410670267278e+24,0.93075734,50.90934702105081,0.218737012300432,-0.21341913740670335,50.368281196130745,51.2210194330832,48.66280472222585,房地产,42206266691.55
2015-06-30,000413.SZ,0.033959192979490266,0.03382448114406147,0.2351526497663557,0.2472324677429868,0.07238960332820303,0.018799255910042858,0.08311658757083787,0.08232710943677148,-0.025480349192751186,23.05419541313362,1.0224948875255624,64.1842,6.0969,-22.4984,68.335,40.1927,58.4073,48.3409,-55.9628,120.6797,-5.1973,2.5364,2.214,0.5881,52.9899,13.7463,1.1654,0.83375959,0.71282799,0.7965747,1.28677451,1.28845437,2.23051369,0.06885246,0.5856268368486892,0.46794872,32.91799758271621,86.7122069630212,7.769912898671426e+24,0.40177253,28.085370166992718,-0.17199049841697528,-0.93734821511414,16.680407276883713,18.35392017632705,13.333381477997046,电子,19742584003.38
2015-06-30,000415.SZ,0.028843286759775637,0.02720288497107537,0.2933414909088213,0.2915866836664969,-0.06201641349322571,0.1492137502223282,0.2214809793101241,0.20411055643255632,-0.1937208698393207,24.80274915835029,0.5285412262156449,2.4235,7.4868,-6.1158,-13.8351,42.3098,-169.4621,-12.2415,-21.7893,-3.7638,-12.0255,0.6489,0.6488,1.6221722,84.8069,21.2661,7.2734,0.86550778,0.70597015,1.44060243,1.36992352,2.5383877,2.37383084,0.061728399999999996,0.5887559926800179,0.51006711,25.54760919305233,74.39684477365903,8.077511395059768e+24,0.31372962,23.82516393917212,0.11298652433196076,-1.1413608941436602,15.355069700029993,19.609349102031157,6.846510896027682,非银金融,29472978203.68
2015-06-30,000423.SZ,0.04108613765244752,0.03831054688141623,0.1809144983445841,0.1661546662553357,-0.021396602012869272,0.014064462715758815,0.1260931261725885,0.1124730929216155,0.016472425713276773,20.766432090519828,1.2844036697247707,12.4997,18.7675,3.5592,16.9439,26.3705,-2.7739,36.966,16.929000000000002,-54.0969,16.8603,4.2989999999999995,3.1572,0.0111,18.119,36.3882,0.225,0.93401885,0.88330632,1.24145786,1.46939876,1.68619171,1.44501674,0.0706422,0.2953853765186916,0.52357724,45.61543499876598,79.18108116559462,7.938529509322264e+24,0.62990235,44.058491707354385,0.7517616065188607,-1.9209889502596245,36.111400977634155,33.92838725008164,40.477428432739174,医药生物,35627707790.5
2015-06-30,000425.SZ,-0.012518869469830577,0.013189293065632345,0.6594101175485494,,-0.06988847048454228,-0.023384942053856283,0.6735182767262813,0.7437502351239703,0.05079621744341062,20.718594856288746,0.452147701582517,-22.5615,5.3519,3.4977,-129.5401,-0.9188,-351.051,61.3591,-204.8364,-156.1285,-128.4629,1.7898,1.4291,0.3574,57.4396,-3.5009,1.3686,0.86788751,0.7606253000000001,0.87622033,0.88143938,2.01711925,0.89077485,0.07362460000000001,0.4933284142793642,0.41552511,36.32760518133313,80.08851368498236,8.180040836258178e+24,0.63739596,32.659119254587296,0.008195662466215748,-0.3101788720897483,22.114742090118465,25.952934794003838,14.438356682347715,机械设备,31270781367.49
2015-06-30,000503.SZ,0.00012143190030251247,0.0005671206212599238,0.02936863879657414,0.02975031349050261,0.002458610181458307,-0.0025393198109997673,0.004319447563834055,0.004429183364581712,0.002012090091244768,107.7545403470009,,-9.2479,1.3088,-20.8714,-130.3114,-1.5762,3.2708,450.45337459999996,-775.3843,-167.9975,-175.07670939999997,5.0849774499999985,4.885883999999999,0.0016,6.266,-92.41057609999999,0.0676,0.78525641,0.66485753,1.06452314,1.60026127,2.60915868,7.901933083555,0.09819347,0.6669426690392624,0.88412514,30.574503441815487,72.045955431743,8.212414234737213e+24,0.53556007,22.80163300178551,0.6649798473105865,-4.432489845523554,12.836515566190052,14.898828477510605,8.711889743548943,医药生物,44000381922.0
2015-06-30,000538.SZ,0.02853465246305459,0.027894402973142742,0.13074715053280433,0.12449768727879165,0.0066681386170246324,0.019498370626864558,0.2155404822501988,0.2094171973186132,-0.007720819274129092,28.985077020778647,,16.4807,23.2084,-0.2667,4.2192,24.0504,-17.6255,-462.5939745999999,275.8697,69.8599,3.7919,3.6442,2.4329,0.0932,30.2336,43.4324,0.4374,0.97712085,1.03181438,1.26625569,1.41868114,1.72298782,2.54043072,0.09998684,0.2429041909127786,0.62285714,61.34825252872056,66.17848408752636,8.028780356305792e+24,1.09911402,61.040925737659904,1.7083986528856157,0.06181099736310625,64.87302628276426,67.80406962703614,59.010939594220474,医药生物,89837675662.81999
2015-06-30,000540.SZ,0.036244259408376174,0.029562929564667807,0.141347628022384,0.13456392816634735,-0.008322892042428259,0.01596312560632399,0.2318251619220125,0.2099980648145647,0.0037317448547677405,28.000809241290582,0.6348174124998721,42.6641,86.1592181,-16.5396,78.0943,7.0705,-154.1653,92.2861,-152.935,90.7905,35.435,1.4425,0.2412,1.0236,80.3252,3.5378,4.2605,0.88421053,0.76735688,0.91370558,2.85934278,5.965443396365,3.90966483,0.10022779,0.5540633028206369,0.50434783,39.66479769599784,83.50768187439813,8.109579040076216e+24,0.87735004,34.566842808330996,0.22453169717763904,-0.7201687495590684,19.587621205229517,24.99023191960971,8.782399776469141,房地产,40491566047.8
2015-06-30,000559.SZ,0.014593478672825368,0.014092956952758216,0.07201483240063085,0.07935834819211929,0.040833817124800435,0.03080409940553924,0.19972548917263225,0.19597630465557545,0.044558995532885684,35.84049642259117,1.1436413543704458,4.6304,15.1965,9.8947,17.7772,21.3027,227.1306,76.3339,134.2859,10.5688,16.13,1.3493,1.0477,0.3592,62.4149,25.9748,1.8133,0.84893204,0.70516129,1.47580229,2.23347968,2.92730488,5.82651854,0.10013351,0.5630335324460833,0.78142077,40.358915203890255,78.34848777524442,7.965461486312531e+24,0.96867779,30.258416225988174,1.4227333749850364,-1.840103987140126,17.289044633612097,24.95512011257134,1.956893675693614,汽车,50057238308.32
2015-06-30,000568.SZ,0.020273848225330637,0.01923996432807943,0.22429840970370585,0.2124129641517448,-0.041043864158061716,0.001640343540083828,0.12459797887184512,0.1170728256613894,0.02841223656145271,33.0994720868428,3.833180006133088,-36.0619,-7.2723,-12.7734,-64.8561,-2.2027,-108.9576,55.8445,28.8581,-96.1477,-67.6349,3.2155,2.3236,0.0044,24.029,2.3204,0.3196,1.12915512,1.08954227,1.31704362,1.62319562,2.16031725,0.96951764,0.10019048,0.2992838150108144,0.18318318,63.234035964181935,85.25271470866495,7.637972155165177e+24,1.7555546551499996,63.274553558678186,1.058332067634145,0.6824844271601878,78.01579763324908,69.5044426876374,95.03850752447245,食品饮料,45671135283.21
2015-06-30,000623.SZ,0.05878377257166896,0.046939952094108166,0.4389101543619055,0.4186333308183662,0.01501761652854421,0.010801895751898143,0.0745736752504685,0.0745379680458668,0.004623984221941943,18.438374000934164,0.5952380952380951,7.1624,24.057,-1.0495,61.3382,20.1601,72.9676,-43.9723,149.58100000000002,55.28,53.0029,3.8609,3.3703,0.0284,8.6383,36.1519,0.0961,0.86486486,0.80040751,0.91369929,1.01293695,2.21675566,1.81158515,0.08457069,0.4527686329519872,0.65625,33.84267783036593,82.67529432158534,8.028599673330122e+24,0.5114784000000001,31.97234457112389,-0.4595682565731384,-1.6866178011691992,18.2946832598734,19.236928630409228,16.410192518801743,医药生物,26511768091.2
2015-06-30,000625.SZ,0.081960186103749,0.07666881391484047,0.2731921999053992,0.2599603310032624,0.08309818291671155,0.0623364832125763,0.5974421809132147,0.536537314987601,0.024708715187009046,8.581827427231124,1.182033096926714,45.4973,35.6385,2.6011,64.3411,30.8174,791.0093,332.6692,-860.1452,577.9305662999999,69.5546,0.9595,0.8037,0.2305,63.0192,14.9478,1.6921,1.00908193,0.9593289,1.05483627,1.33766424,1.80460606,3.9932547999999994,0.08992806,0.29778717226561024,0.84090909,47.51699772539813,73.57048732397887,7.868683420955181e+24,0.76334664,53.18928680708092,-0.2891400168769741,-0.16097134821267312,48.12009484700089,38.83740434014968,66.68547586070332,汽车,71645984021.25
2015-06-30,000627.SZ,-0.008730774454571391,0.00558397313808504,0.09519927208930597,0.09652834449951693,-0.0165494218144238,-0.0020533271543875893,0.04832929754341984,0.05372233307167425,-0.019555501867518112,73.081698106714,,-30.4385,-9.9867,43.6938,-149.50859219999998,-10.4021,-202.8955,-205.0668,102.2312,-156.1722,-175.07670939999997,0.6748,0.4555,0.0281,31.201999999999998,-4.9279,0.4666,0.80478955,0.69225968,0.99640611,2.70487805,4.38339921,3.53184713,0.08306709,0.604691759998082,0.45664740000000004,30.260281824735266,82.3335914813723,8.065564037573864e+24,0.45410839,23.50253880631113,-0.1154855405471645,-1.232971586297732,16.585977729916006,20.488268292831677,8.781396604084662,非银金融,15011306068.939997
2015-06-30,000630.SZ,0.007533485767176712,0.00931509505982149,0.4568137535192476,0.4594064963117616,0.04746966326642218,0.1005725437900925,1.6029222494247959,1.6440761968488067,-0.027748191817242026,21.144880985597144,0.2962085308056873,16.5525,32.0844,10.0581,-27.862,25.2143,22.3938,-337.3414,358.5295,85.4478,-45.7338,1.0106,1.0106,0.3733,70.5956,10.2081,2.5373,,,,,,,,0.0,,0.18156886092273056,,,,82.79096859834661,0.001092452773849398,-0.0006979366000479164,88.55824604076976,81.93895176971284,105.4510085988394,有色金属,23996074288.16
2015-06-30,000651.SZ,0.07635621491992063,0.07364711567408389,0.2441901340596328,0.2297193402593545,0.08862608672133447,0.10914683120032777,0.7158458755985985,0.716693516546559,0.12048247534200394,6.958239697470929,,13.5251,27.7055,7.0003,24.4442,18.95,7.3870000000000005,-367.0024,121.287,16.0589,21.7335,1.0979999999999999,1.0442,0.0311,70.5264,18.5335,2.4435,1.10419907,1.05970149,1.44146176,1.78741259,2.21490468,3.21624406,0.09188679,0.21175822908908426,0.77389985,60.61068450580826,77.86870812489852,7.994499231878088e+24,0.78994631,67.92996538877613,0.27078962703282816,-0.10082777158502787,65.91619072282852,51.062988507637215,95.62259515321112,家用电器,190835385905.7
2015-06-30,000671.SZ,0.050771845587692,0.0492408374758879,0.2411961449597627,0.23891761648354726,0.03264913063706245,-0.11880236987439685,0.5124088128981457,0.5168481918163961,-0.1937208698393207,22.409997821045337,0.7699711260827721,61.742,86.1592181,3.8737,97.2043,28.8326,-50.7624,-15.6495,-48.0241,50.3487,101.2806,1.5190000000000001,0.3587,1.4228,85.5361,-9.7682,6.4765,0.91743929,0.86802268,1.04283881,1.57762794,2.50231418,4.38634475,0.06910569,0.383386864051702,0.30976431,36.457989107852036,67.38250159408238,7.818473941995533e+24,0.59094725,33.83537832060459,-0.16051101223348244,-0.31063968652837354,30.68041310305125,29.54836652202947,32.944506265094816,房地产,21594320613.8
2015-06-30,000709.SZ,0.00974532067058263,0.009379374657031076,0.5813868370059306,0.5789938266984793,0.02782081562543612,0.20282462403909596,1.2701579027852885,1.3219038077824241,0.0962508864043818,15.468424352998722,0.2857142857142857,-13.5411,1.0631,33.6204,147.1466,5.8151,155.2162,23.4766,25.2782,11.1352,161.7154,0.5128,0.2671,0.3228,73.8493,13.6092,2.9655,,,,,,,0.08253968,0.3494777917202468,,64.99458418415813,,6.82141808687934e+24,,67.5563939256166,0.2833668414579528,0.11487279281874475,79.15503758535797,71.67550322246845,94.11410631113701,钢铁,74318242089.0
2015-06-30,000723.SZ,-0.002234285052307076,0.002013899905296216,0.09532228323456654,0.09777325865631553,-0.012690571089254008,-0.011656938363590885,0.2013386080281736,0.21190885888008332,0.0009641550176652553,89.85832139148441,0.0889152341434499,-26.6055,-2.7679,50.2593,-139.0717,12.5914,-230.94,57.3129,95.5731,-142.6725,-129.0413,1.97,1.6541,,40.7499,-16.3564,0.7477,0.69423868,0.69423868,1.76096033,2.13274336,3.20677455,2.20283688,0.10019646,0.4942833008966751,0.51136364,32.762996873831874,93.54465762475296,6.82141808687934e+24,1.25444265,11.471877812871762,1.0545023031448026,-1.2104227778486982,18.844050159334387,34.60021021165948,-12.668269945315814,采掘,3287357417.61
2015-06-30,000725.SZ,0.01612102576717299,0.013988991527766156,0.4210079589228799,0.4157997986114175,-0.0757445361339179,0.047601099703148485,0.22007525697934535,0.20101375708930827,-0.09673311696935284,20.684490667784093,,19.2272,4.4075,0.7507,-7.9166,8.0913,-143.3208,-27.7756,-92.6474,-4.9874,35.7492,3.0439999999999996,2.7736,0.5149,42.9853,46.8069,0.7618,0.97924528,0.97009346,1.25362319,1.57272727,2.38073394,2.91573034,0.08301887,0.2616772153164526,0.59615385,51.95743900049465,90.93884313528206,6.82141808687934e+24,0.77002584,50.42376118103322,0.1392034621929795,-0.09761087984659927,44.76733774568283,48.9193763068422,36.46326062336409,电子,121204780653.96
2015-06-30,000728.SZ,0.02308137358755974,0.01838885646673213,0.2394071990474636,0.2340562668386211,0.13785862578800306,0.13260344850171155,0.05569637364923656,0.046731888284651565,-0.08271335987690204,,0.2632964718272775,73.8427,13.815,,89.0643,87.9229122,1446.7853054999998,-13.037,-95.7941,307.7805,94.1843,,,,71.8476,,2.5521,0.97259923,1.10890511,1.11127134,1.22572477,4.103800499999999,3.25857612,0.09567901,0.2454680124785259,0.40553746,57.11522668436793,83.17789336718263,8.061649962453772e+24,1.0601174999999998,59.4692124381592,0.16974396417346427,0.1789698481448505,59.73120070398878,59.053194193641815,61.08721372468271,非银金融,74596518000.0
2015-06-30,000768.SZ,0.002640877279316131,0.003042889473395992,0.09917755278563736,0.10307279718398292,-0.015948828246870026,-0.011465603378598786,0.1823331888769455,0.18328864293313546,-0.018981329410593818,102.31316351956592,0.2294630564479119,29.9868,2.4932,-14.9235,24.8552,9.357000000000001,-186.1187,5.3863,24.3716,-147.7622,47.437,1.3559,0.616,0.1111,63.7283,-6.3356,1.9038,0.99771062,0.97276786,1.61170758,2.32325933,4.35032623,5.15767532,0.10002268,0.27764793306771546,0.4602122,53.43116316301758,77.1657108998198,8.052737081554842e+24,0.91225524,52.552036812640196,1.7019155532368573,-1.0343390427479706,48.09076062546444,46.32597559826072,51.62033067987189,国防军工,107974611615.2
2015-06-30,000776.SZ,0.03889302992465425,0.029096492726383774,0.3789771989543012,0.22947180260408176,0.13785862578800306,0.1882025705663299,0.09641147614180458,0.07759909848079273,0.1467736672930118,,0.8830022075055187,89.63600000000001,18.5132,,134.8217,87.9229122,1446.7853054999998,-102.1744,586.5038,577.9305662999999,143.3042,,,,86.3287,,6.6068,0.87995338,0.83548506,0.80625792,0.88644519,2.41858491,1.49490297,0.07857143,0.4077933978677557,0.66896552,34.74810740671056,63.69685563183003,8.066445798479136e+24,0.55062532,33.705731613158626,-0.5908677658457822,-0.968263042629972,21.427575632801467,20.8894541963524,22.50381850569961,非银金融,134071951659.6
2015-06-30,000783.SZ,0.032738553717091085,0.02577849893544709,0.21328076382540395,0.21071511146793886,0.13785862578800306,0.1235825663272966,0.07989149201186731,0.0687482730043296,-0.17956444912439282,,1.075268817204301,69.3745,13.5917,,114.7666,87.9229122,1446.7853054999998,50.9844,880.7269,577.9305662999999,124.6848,,,,84.6817,,5.5344,0.88684043,0.81393132,0.87790845,0.84167898,3.10357688,2.94444696,0.10015773,0.4745004428584879,0.53777778,34.40199124088748,77.02942049312074,8.052375575088534e+24,0.42714746,35.01214436253032,-0.488468617076625,-0.7459461591207992,21.70261446529773,19.014908768011228,27.07802585987075,非银金融,66156020459.1
2015-06-30,000786.SZ,0.04173017271974965,0.04207753301027545,0.26600126775868954,0.27437193810951954,0.013600683105598609,0.0607216200744066,0.3113259925600714,0.3157392782555685,-0.0148752294171839,13.082269191998046,1.143702906350915,5.9756,67.9475,1.3146,13.2003,24.2603,292.796,-132.7941,282.3994,5.4455,8.4656,1.2782,0.8705,0.1215,38.4542,36.6811,0.7407,,,,,,,,1.0689321900305103e-07,,1.0031595215562077,,,,82.87250914918476,0.05804281407698926,-0.03668507294968385,3.4246483328660067,12.583548073814926,-14.893151149031832,建筑材料,21372574000.0
2015-06-30,000792.SZ,0.02346609338206109,0.028850205454259432,0.3892458624975894,0.3918020255170892,0.026019260748240347,0.02755369250629093,0.22233499372582866,0.23204865197365326,-0.015059507637920343,25.30552609187591,0.30303030303030304,17.0509,6.1407,2.9705,12.4343,26.4894,130.8659,25.5252,16.72,434.1358,17.391,0.6778,0.494,1.6221722,72.3365,7.5120000000000005,2.8479,0.89385827,0.85288663,0.9461710999999999,1.33243571,1.93199701,0.91219309,0.06691729,0.3694517703951343,0.70480549,38.85932607686284,71.4103053910009,7.860835051322405e+24,0.53808866,34.795745643983466,0.2982737612725009,-1.0048703542302986,31.117877934098164,34.985053255774226,23.383527290746045,化工,44453772136.62
2015-06-30,000826.SZ,0.025419021038393927,0.024428601474337033,0.16083846523215084,0.15748623197905873,0.004343643322301236,0.011472204832692965,0.14248993659162795,0.13291562522449793,-0.010077231024590651,28.81934691971441,0.2571355104139882,64.0866,17.8906,-2.7364,32.0661,39.0605,-70.8658,-226.5067,26.9458,284.2246,34.7713,1.704,1.6186,0.456,50.8139,11.9883,1.0483,0.84727669,0.74203396,1.35848668,1.44301474,1.72624714,2.62103835,0.08027778,0.5189520793230158,0.52631579,33.028369783956464,67.29841025701583,7.657755106339158e+24,0.43038032,29.142632023270078,0.12520837301890514,-2.68665756095822,18.465963176836286,19.527946808764966,16.341995912978945,公用事业,32732770345.29
2015-06-30,000839.SZ,0.005886968515731354,0.005120024810310423,0.18160287516179194,0.1747108480068992,-0.006653040332635775,0.035391096586978935,0.06635576493067223,0.06612130198240962,-0.0467997569296527,50.52190452367164,0.4242681374628765,14.2497,14.6,-18.8902,63.1126,-3.7584,46.1167,-462.5939745999999,236.6125,472.8726,128.9653,2.1312,1.9229,0.2789,40.4899,47.2863,0.6985,,,,,,,0.07944466,0.2498476320208564,,42.16464745108078,,6.82141808687934e+24,,28.54300333608122,0.4801429684217589,-0.5412548598095542,12.009991587753664,27.024660195394603,-18.019345627528214,综合,36948399905.17
2015-06-30,000858.SZ,0.045013527978011815,0.048490079502665207,0.32704145156581776,0.32767951019302194,0.011967324325336063,0.04095924665605336,0.17474196097672978,0.1746124573109646,-0.0021000935871915,12.159591236284227,1.8927444794952681,-7.6246,7.5414,-2.386,-22.8136,2.8493,123.8853,47.7299,7.1375,362.2317,-25.4333,5.0849774499999985,4.885883999999999,0.0036,12.4083,83.751,0.145,1.02821927,0.99875717,1.38440741,1.51687416,1.95093441,1.07448997,0.09287487,0.27807047095706755,0.36211699,56.95004932814586,74.0697406667571,7.641762399545968e+24,1.23087473,58.088689633878715,1.0821940332210942,-0.013376800746509154,55.29853494074021,56.78326166957957,52.32908148306151,食品饮料,120323120319.3
